,,,num_fault,vl_opt,lb_opt,vl_lr,lb_lr,vl_act,lb_act,vl_loss,lb_loss,vl_epoch,lb_epoch,ft_val_loss,ft_val_accuracy,ft_loss,ft_accuracy,time,autoTrainer,ft_not_converge_mean,ft_not_converge_std,ft_not_converge_skew,ft_not_converge_median,ft_not_converge_var,ft_not_converge_sem,ft_not_converge_max,ft_not_converge_min,ft_unstable_loss_mean,ft_unstable_loss_std,ft_unstable_loss_skew,ft_unstable_loss_median,ft_unstable_loss_var,ft_unstable_loss_sem,ft_unstable_loss_max,ft_unstable_loss_min,ft_nan_loss_mean,ft_nan_loss_std,ft_nan_loss_skew,ft_nan_loss_median,ft_nan_loss_var,ft_nan_loss_sem,ft_nan_loss_max,ft_nan_loss_min,ft_test_not_well_mean,ft_test_not_well_std,ft_test_not_well_skew,ft_test_not_well_median,ft_test_not_well_var,ft_test_not_well_sem,ft_test_not_well_max,ft_test_not_well_min,ft_test_turn_bad_mean,ft_test_turn_bad_std,ft_test_turn_bad_skew,ft_test_turn_bad_median,ft_test_turn_bad_var,ft_test_turn_bad_sem,ft_test_turn_bad_max,ft_test_turn_bad_min,ft_sc_accuracy_mean,ft_sc_accuracy_std,ft_sc_accuracy_skew,ft_sc_accuracy_median,ft_sc_accuracy_var,ft_sc_accuracy_sem,ft_sc_accuracy_max,ft_sc_accuracy_min,ft_died_relu_mean,ft_died_relu_std,ft_died_relu_skew,ft_died_relu_median,ft_died_relu_var,ft_died_relu_sem,ft_died_relu_max,ft_died_relu_min,ft_vanish_gradient_mean,ft_vanish_gradient_std,ft_vanish_gradient_skew,ft_vanish_gradient_median,ft_vanish_gradient_var,ft_vanish_gradient_sem,ft_vanish_gradient_max,ft_vanish_gradient_min,ft_explode_gradient_mean,ft_explode_gradient_std,ft_explode_gradient_skew,ft_explode_gradient_median,ft_explode_gradient_var,ft_explode_gradient_sem,ft_explode_gradient_max,ft_explode_gradient_min,ft_nan_gradient_mean,ft_nan_gradient_std,ft_nan_gradient_skew,ft_nan_gradient_median,ft_nan_gradient_var,ft_nan_gradient_sem,ft_nan_gradient_max,ft_nan_gradient_min,ft_large_weight_mean,ft_large_weight_std,ft_large_weight_skew,ft_large_weight_median,ft_large_weight_var,ft_large_weight_sem,ft_large_weight_max,ft_large_weight_min,ft_nan_weight_mean,ft_nan_weight_std,ft_nan_weight_skew,ft_nan_weight_median,ft_nan_weight_var,ft_nan_weight_sem,ft_nan_weight_max,ft_nan_weight_min,ft_weight_change_little_mean,ft_weight_change_little_std,ft_weight_change_little_skew,ft_weight_change_little_median,ft_weight_change_little_var,ft_weight_change_little_sem,ft_weight_change_little_max,ft_weight_change_little_min,ft_decrease_acc_mean,ft_decrease_acc_std,ft_decrease_acc_skew,ft_decrease_acc_median,ft_decrease_acc_var,ft_decrease_acc_sem,ft_decrease_acc_max,ft_decrease_acc_min,ft_increase_loss_mean,ft_increase_loss_std,ft_increase_loss_skew,ft_increase_loss_median,ft_increase_loss_var,ft_increase_loss_sem,ft_increase_loss_max,ft_increase_loss_min,ft_cons_mean_weight_mean,ft_cons_mean_weight_std,ft_cons_mean_weight_skew,ft_cons_mean_weight_median,ft_cons_mean_weight_var,ft_cons_mean_weight_sem,ft_cons_mean_weight_max,ft_cons_mean_weight_min,ft_cons_std_weight_mean,ft_cons_std_weight_std,ft_cons_std_weight_skew,ft_cons_std_weight_median,ft_cons_std_weight_var,ft_cons_std_weight_sem,ft_cons_std_weight_max,ft_cons_std_weight_min,ft_nan_acc_mean,ft_nan_acc_std,ft_nan_acc_skew,ft_nan_acc_median,ft_nan_acc_var,ft_nan_acc_sem,ft_nan_acc_max,ft_nan_acc_min,ft_NC0.1_mean,ft_NC0.1_std,ft_NC0.1_skew,ft_NC0.1_median,ft_NC0.1_var,ft_NC0.1_sem,ft_NC0.1_max,ft_NC0.1_min,ft_NC0.3_mean,ft_NC0.3_std,ft_NC0.3_skew,ft_NC0.3_median,ft_NC0.3_var,ft_NC0.3_sem,ft_NC0.3_max,ft_NC0.3_min,ft_NC0.5_mean,ft_NC0.5_std,ft_NC0.5_skew,ft_NC0.5_median,ft_NC0.5_var,ft_NC0.5_sem,ft_NC0.5_max,ft_NC0.5_min,ft_NC0.7_mean,ft_NC0.7_std,ft_NC0.7_skew,ft_NC0.7_median,ft_NC0.7_var,ft_NC0.7_sem,ft_NC0.7_max,ft_NC0.7_min,ft_NC0.9_mean,ft_NC0.9_std,ft_NC0.9_skew,ft_NC0.9_median,ft_NC0.9_var,ft_NC0.9_sem,ft_NC0.9_max,ft_NC0.9_min,ft_TKNC_mean,ft_TKNC_std,ft_TKNC_skew,ft_TKNC_median,ft_TKNC_var,ft_TKNC_sem,ft_TKNC_max,ft_TKNC_min,ft_TKNP_mean,ft_TKNP_std,ft_TKNP_skew,ft_TKNP_median,ft_TKNP_var,ft_TKNP_sem,ft_TKNP_max,ft_TKNP_min,ft_KMNC_mean,ft_KMNC_std,ft_KMNC_skew,ft_KMNC_median,ft_KMNC_var,ft_KMNC_sem,ft_KMNC_max,ft_KMNC_min,ft_NBC_mean,ft_NBC_std,ft_NBC_skew,ft_NBC_median,ft_NBC_var,ft_NBC_sem,ft_NBC_max,ft_NBC_min,ft_SNAC_mean,ft_SNAC_std,ft_SNAC_skew,ft_SNAC_median,ft_SNAC_var,ft_SNAC_sem,ft_SNAC_max,ft_SNAC_min,is_kill,is_faulty,impact_val_acc
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,epoch_2,2,1,,0,,0,,0,,0,2,1,2.548460443,0.114200003,2.568584651,0.10895,1.088091612,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,2.66546045,0.178930755,,2.66546045,0.032016215,0.12652315,2.7919836,2.5389373,0.11328125,0.016572815,,0.11328125,0.000274658,0.01171875,0.125,0.1015625,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0.98254214,0.000364864,,0.98254214,1.33E-07,0.000257998,0.982800138,0.982284142,0.886394909,0.00085135,,0.886394909,7.25E-07,0.000601995,0.886996904,0.885792914,0.613003096,0,,0.613003096,0,0,0.613003096,0.613003096,0.413484692,0.000243243,,0.413484692,5.92E-08,0.000171999,0.413656691,0.413312693,0.082129343,0.000121621,,0.082129343,1.48E-08,8.60E-05,0.082215342,0.082043344,0.335655315,0.000608107,,0.335655315,3.70E-07,0.000429997,0.336085311,0.335225318,59323.5,7.778174593,,59323.5,60.5,5.5,59329,59318,0.980727554,0.000182432,,0.980727554,3.33E-08,0.000128999,0.980856553,0.980598555,0.000128999,6.08E-05,,0.000128999,3.70E-09,4.30E-05,0.000171999,8.60E-05,0.000257998,0.000121621,,0.000257998,1.48E-08,8.60E-05,0.000343997,0.000171999,1,1,0.80163
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,epoch_2,3,1,,0,,0,,0,,0,2,1,2.548781729,0.114,2.568959434,0.108616665,1.070120335,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0.5,0.707106781,,0.5,0.5,0.5,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,2.6240584,0.121442196,,2.6240584,0.014748207,0.0858726,2.709931,2.5381858,0.078125,0.022097087,,0.078125,0.000488281,0.015625,0.09375,0.0625,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0.98254214,0.000364864,,0.98254214,1.33E-07,0.000257998,0.982800138,0.982284142,0.886394909,0.00085135,,0.886394909,7.25E-07,0.000601995,0.886996904,0.885792914,0.613089095,0.000121621,,0.613089095,1.48E-08,8.60E-05,0.613175095,0.613003096,0.413484692,0.000243243,,0.413484692,5.92E-08,0.000171999,0.413656691,0.413312693,0.082387341,0.000486486,,0.082387341,2.37E-07,0.000343997,0.082731338,0.082043344,0.335655315,0.000608107,,0.335655315,3.70E-07,0.000429997,0.336085311,0.335225318,59321.5,6.363961031,,59321.5,40.5,4.5,59326,59317,0.980701754,0.000145946,,0.980701754,2.13E-08,0.000103199,0.980804954,0.980598555,0.000171999,0,,0.000171999,0,0,0.000171999,0.000171999,0.000343997,0,,0.000343997,0,0,0.000343997,0.000343997,1,1,0.80163
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,epoch_2,4,1,,0,,0,,0,,0,2,1,2.548422915,0.114,2.568599447,0.10895,1.248910427,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0.5,0.707106781,,0.5,0.5,0.5,1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,2.64108645,0.01754636,,2.64108645,0.000307875,0.01240715,2.6534936,2.6286793,0.091796875,0.008286408,,0.091796875,6.87E-05,0.005859375,0.09765625,0.0859375,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0.98254214,0.000364864,,0.98254214,1.33E-07,0.000257998,0.982800138,0.982284142,0.886394909,0.00085135,,0.886394909,7.25E-07,0.000601995,0.886996904,0.885792914,0.613089095,0.000121621,,0.613089095,1.48E-08,8.60E-05,0.613175095,0.613003096,0.413484692,0.000243243,,0.413484692,5.92E-08,0.000171999,0.413656691,0.413312693,0.082043344,0.000243243,,0.082043344,5.92E-08,0.000171999,0.082215342,0.081871345,0.335655315,0.000608107,,0.335655315,3.70E-07,0.000429997,0.336085311,0.335225318,59323.5,7.778174593,,59323.5,60.5,5.5,59329,59318,0.980718954,0.000194594,,0.980718954,3.79E-08,0.000137599,0.980856553,0.980581355,0.000214998,0.000182432,,0.000214998,3.33E-08,0.000128999,0.000343997,8.60E-05,0.000429997,0.000364864,,0.000429997,1.33E-07,0.000257998,0.000687994,0.000171999,1,1,0.80163
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,epoch_2,5,1,,0,,0,,0,,0,2,1,2.548459827,0.113799997,2.568723437,0.10881667,1.303508162,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,2.6369616,0.089448584,,2.6369616,0.008001049,0.0632497,2.7002113,2.5737119,0.09765625,0.027621359,,0.09765625,0.000762939,0.01953125,0.1171875,0.078125,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0.98254214,0.000364864,,0.98254214,1.33E-07,0.000257998,0.982800138,0.982284142,0.886394909,0.00085135,,0.886394909,7.25E-07,0.000601995,0.886996904,0.885792914,0.613003096,0,,0.613003096,0,0,0.613003096,0.613003096,0.413484692,0.000243243,,0.413484692,5.92E-08,0.000171999,0.413656691,0.413312693,0.082129343,0.000121621,,0.082129343,1.48E-08,8.60E-05,0.082215342,0.082043344,0.335569315,0.000486486,,0.335569315,2.37E-07,0.000343997,0.335913313,0.335225318,59323.5,10.60660172,,59323.5,112.5,7.5,59331,59316,0.980727554,0.000158108,,0.980727554,2.50E-08,0.000111799,0.980839353,0.980615755,0.000214998,6.08E-05,,0.000214998,3.70E-09,4.30E-05,0.000257998,0.000171999,0.000429997,0.000121621,,0.000429997,1.48E-08,8.60E-05,0.000515996,0.000343997,1,1,0.80163
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,epoch_3,1,1,,0,,0,,0,,0,3,1,2.487173361,0.128000006,2.505959316,0.12258333,9.108788252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.577350269,1.732050808,0,0.333333333,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.574169433,0.076398486,1.201966414,2.551861,0.005836729,0.044108686,2.659239,2.5114083,0.092447917,0.014788824,1.597096993,0.0859375,0.000218709,0.008538331,0.109375,0.08203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982628139,0.00029791,-1.732050808,0.982800138,8.88E-08,0.000171999,0.982800138,0.982284142,0.886767573,0.000882628,-1.09029058,0.886996904,7.79E-07,0.000509586,0.8875129,0.885792914,0.613003096,0,0,0.613003096,0,0,0.613003096,0.613003096,0.413312693,0.000343997,0,0.413312693,1.18E-07,0.000198607,0.413656691,0.412968696,0.081355349,0.000859993,0,0.081355349,7.40E-07,0.000496517,0.082215342,0.080495356,0.336199977,0.000947295,-0.271354762,0.33625731,8.97E-07,0.000546921,0.337117303,0.335225318,59331.66667,18.17507451,1.266635287,59326,330.3333333,10.49338416,59352,59317,0.980770554,0.000186045,-1.152069638,0.980822153,3.46E-08,0.000107413,0.980925353,0.980564155,0.000257998,0,0,0.000257998,0,0,0.000257998,0.000257998,0.000515996,0,0,0.000515996,0,0,0.000515996,0.000515996,1,1,0.788133
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,epoch_3,2,1,,0,,0,,0,,0,3,1,2.487372019,0.127599999,2.506282158,0.122033335,1.08376956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.577350269,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6300409,0.050943069,-0.91992565,2.6409562,0.002595196,0.029411994,2.6746416,2.5745249,0.119791667,0.022888536,-1.507808484,0.12890625,0.000523885,0.013214703,0.13671875,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982628139,0.00029791,-1.732050808,0.982800138,8.88E-08,0.000171999,0.982800138,0.982284142,0.886767573,0.000882628,-1.09029058,0.886996904,7.79E-07,0.000509586,0.8875129,0.885792914,0.613003096,0.000171999,0,0.613003096,2.96E-08,9.93E-05,0.613175095,0.612831097,0.413255361,0.000432854,-0.585582726,0.413312693,1.87E-07,0.000249908,0.413656691,0.412796698,0.081355349,0.000859993,0,0.081355349,7.40E-07,0.000496517,0.082215342,0.080495356,0.336314643,0.001119093,0.229936887,0.33625731,1.25E-06,0.000646109,0.3374613,0.335225318,59330,19.97498436,1.055831894,59325,399,11.53256259,59352,59313,0.980776287,0.00015416,-1.707826384,0.980856553,2.38E-08,8.90E-05,0.980873753,0.980598555,0.000114666,0.000131366,0.93521953,8.60E-05,1.73E-08,7.58E-05,0.000257998,0,0.000229331,0.000262732,0.93521953,0.000171999,6.90E-08,0.000151689,0.000515996,0,1,1,0.788133
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,epoch_3,3,1,,0,,0,,0,,0,3,1,2.487288117,0.127900004,2.506096699,0.12228333,1.089421511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.577350269,-1.732050808,1,0.333333333,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.595288267,0.051760072,0.310634564,2.591698,0.002679105,0.029883692,2.64875,2.5454168,0.109375,0.033375015,-0.519470297,0.11328125,0.001113892,0.019269074,0.140625,0.07421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982628139,0.00029791,-1.732050808,0.982800138,8.88E-08,0.000171999,0.982800138,0.982284142,0.886767573,0.000882628,-1.09029058,0.886996904,7.79E-07,0.000509586,0.8875129,0.885792914,0.613003096,0,0,0.613003096,0,0,0.613003096,0.613003096,0.413255361,0.000432854,-0.585582726,0.413312693,1.87E-07,0.000249908,0.413656691,0.412796698,0.081699346,0.00062015,-1.152069638,0.081871345,3.85E-07,0.000358044,0.082215342,0.081011352,0.336199977,0.000947295,-0.271354762,0.33625731,8.97E-07,0.000546921,0.337117303,0.335225318,59330.33333,17.61628035,1.237503854,59325,310.3333333,10.1707642,59350,59316,0.980822153,0.000165869,-1.545392526,0.980890953,2.75E-08,9.58E-05,0.980942552,0.980632955,0.000114666,4.97E-05,1.732050808,8.60E-05,2.47E-09,2.87E-05,0.000171999,8.60E-05,0.000229331,9.93E-05,1.732050808,0.000171999,9.86E-09,5.73E-05,0.000343997,0.000171999,1,1,0.788133
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,epoch_3,4,1,,0,,0,,0,,0,3,1,2.486996539,0.128000006,2.505966476,0.1224,1.380180915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.577350269,-1.732050808,1,0.333333333,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.582969167,0.064949802,1.202598437,2.5639915,0.004218477,0.037498786,2.655294,2.529622,0.10546875,0.017900686,0.93521953,0.1015625,0.000320435,0.010334966,0.125,0.08984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982628139,0.00029791,-1.732050808,0.982800138,8.88E-08,0.000171999,0.982800138,0.982284142,0.886767573,0.000882628,-1.09029058,0.886996904,7.79E-07,0.000509586,0.8875129,0.885792914,0.612945763,9.93E-05,-1.732050808,0.613003096,9.86E-09,5.73E-05,0.613003096,0.612831097,0.413312693,0.000343997,0,0.413312693,1.18E-07,0.000198607,0.413656691,0.412968696,0.081584681,0.000812834,-1.389636139,0.081871345,6.61E-07,0.00046929,0.082215342,0.080667355,0.336314643,0.001119093,0.229936887,0.33625731,1.25E-06,0.000646109,0.3374613,0.335225318,59328.66667,15.30795,1.437533432,59323,234.3333333,8.838049056,59346,59317,0.98078202,0.000158886,-1.732050808,0.980873753,2.52E-08,9.17E-05,0.980873753,0.980598555,5.73E-05,4.97E-05,-1.732050808,8.60E-05,2.47E-09,2.87E-05,8.60E-05,0,0.000114666,9.93E-05,-1.732050808,0.000171999,9.86E-09,5.73E-05,0.000171999,0,1,1,0.788133
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,epoch_3,5,1,,0,,0,,0,,0,3,1,2.487256166,0.127700001,2.50630844,0.12233333,1.638617118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.548550933,0.082692934,0.700586405,2.5353396,0.006838121,0.047742788,2.6370542,2.473259,0.122395833,0.043027895,-0.271354762,0.125,0.0018514,0.024842167,0.1640625,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982628139,0.00029791,-1.732050808,0.982800138,8.88E-08,0.000171999,0.982800138,0.982284142,0.886767573,0.000882628,-1.09029058,0.886996904,7.79E-07,0.000509586,0.8875129,0.885792914,0.613117762,9.93E-05,-1.732050808,0.613175095,9.86E-09,5.73E-05,0.613175095,0.613003096,0.413312693,0.000455066,-1.457862967,0.413484692,2.07E-07,0.000262732,0.413656691,0.412796698,0.081814012,0.000882628,-1.09029058,0.082043344,7.79E-07,0.000509586,0.08255934,0.080839353,0.336314643,0.001119093,0.229936887,0.33625731,1.25E-06,0.000646109,0.3374613,0.335225318,59331.33333,16.92138686,1.076814068,59327,286.3333333,9.76956726,59350,59317,0.98078202,0.000191787,-1.484685071,0.980856553,3.68E-08,0.000110728,0.980925353,0.980564155,8.60E-05,8.60E-05,0,8.60E-05,7.40E-09,4.97E-05,0.000171999,0,0.000171999,0.000171999,0,0.000171999,2.96E-08,9.93E-05,0.000343997,0,1,1,0.788133
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,loss_mean_absolute_error,1,1,,0,,0,,0,mean_absolute_error,1,,0,0.12796228,0.57889998,0.12824489,0.5793667,12.96100119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.23,14.12058816,0.166617069,21.5,199.3910101,1.412058816,49,0,18.66,12.57480245,0.387847852,16.5,158.1256566,1.257480245,43,0,0,0,0,0,0,0,0,0,0.52,0.502116732,-0.081288521,1,0.252121212,0.050211673,1,0,0,0,0,0,0,0,0,0,0.16133208,0.031479061,0.712318331,0.15069988,0.000990931,0.003147906,0.227542,0.11943481,0.460859375,0.133467705,-1.097146613,0.51171875,0.017813628,0.01334677,0.6328125,0.08203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985431717,0.001146801,-0.552617755,0.985466116,1.32E-06,0.00036265,0.986756106,0.983316133,0.916701066,0.018339361,-0.491153731,0.921740626,0.000336332,0.005799415,0.937392501,0.886480908,0.653147575,0.02354856,-0.043343734,0.653336773,0.000554535,0.007446708,0.689886481,0.614895081,0.436119711,0.012444325,-0.039898012,0.435672515,0.000154861,0.003935241,0.453560372,0.41744066,0.112607499,0.010636152,0.140503077,0.11128311,0.000113128,0.003363447,0.129686963,0.096319229,0.309391125,0.014200926,-0.131815414,0.30994152,0.000201666,0.004490727,0.327141383,0.289301686,58563,364.9779293,-0.125144516,58591,133208.8889,115.4161552,59100,58026,0.984342965,0.001428315,-0.873863097,0.984623323,2.04E-06,0.000451673,0.985999312,0.981527348,0.000240798,0.00020189,0.620921985,0.000214998,4.08E-08,6.38E-05,0.000601995,0,0.000481596,0.00040378,0.620921985,0.000429997,1.63E-07,0.000127686,0.00120399,0,1,1,0.331083
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,loss_mean_absolute_error,2,1,,0,,0,,0,mean_absolute_error,1,,0,0.127970752,0.579200029,0.128265172,0.57948333,1.158792818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.65,12.99524,-0.236099418,24.5,168.8762626,1.299524,44,0,19.57,11.31482892,0.026433921,19.5,128.0253535,1.131482892,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160639443,0.032360783,0.673242695,0.151000575,0.00104722,0.003236078,0.22701457,0.11820223,0.46453125,0.137738777,-1.016654097,0.501953125,0.018971971,0.013773878,0.63671875,0.08984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985431717,0.001189018,-0.507170556,0.985466116,1.41E-06,0.000376001,0.986756106,0.983316133,0.916735466,0.018350183,-0.487345175,0.921654627,0.000336729,0.005802838,0.937564499,0.886480908,0.653319573,0.023542277,-0.041643732,0.653336773,0.000554239,0.007444722,0.69005848,0.615067079,0.435930513,0.012306485,-0.020975991,0.435414517,0.00015145,0.003891652,0.453216374,0.41744066,0.112315101,0.010411562,0.060041288,0.11119711,0.000108401,0.003292425,0.128482972,0.095975232,0.309339525,0.014238247,-0.115859166,0.309683523,0.000202728,0.004502529,0.327141383,0.288957688,58562.6,362.8073257,-0.09803851,58573.5,131629.1556,114.7297501,59099,58020,0.984358445,0.001427098,-0.973270378,0.984700722,2.04E-06,0.000451288,0.985964912,0.981510148,0.000429997,9.93E-05,1.082531755,0.000429997,9.86E-09,3.14E-05,0.000601995,0.000343997,0.000859993,0.000198607,1.082531755,0.000859993,3.94E-08,6.28E-05,0.00120399,0.000687994,1,1,0.331083
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,loss_mean_absolute_error,3,1,,0,,0,,0,mean_absolute_error,1,,0,0.127980122,0.579200029,0.128273358,0.5793833,1.184397089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.09,11.8893,0.152738185,19,141.3554545,1.18893,40,0,18.75,12.12508461,0.153945818,19,147.0176768,1.212508461,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160568584,0.03212842,0.667237468,0.14913086,0.001032235,0.003212842,0.2277475,0.11180748,0.464765625,0.134243787,-0.926496962,0.513671875,0.018021394,0.013424379,0.6640625,0.08984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985448916,0.001167115,-0.51028555,0.985466116,1.36E-06,0.000369074,0.986756106,0.983316133,0.916597867,0.018326523,-0.489712955,0.921568627,0.000335861,0.005795355,0.937048504,0.886480908,0.653336773,0.023428215,-0.058394254,0.653680771,0.000548881,0.007408652,0.689714482,0.615067079,0.435672515,0.012100089,0.001225457,0.435070519,0.000146412,0.003826384,0.453044376,0.417784658,0.112366701,0.010415365,0.076001057,0.111713106,0.00010848,0.003293628,0.128654971,0.096319229,0.309511524,0.014493145,-0.174683451,0.310715514,0.000210051,0.004583135,0.327141383,0.288957688,58571.7,363.4318062,-0.181831687,58607,132082.6778,114.9272282,59096,58023,0.984370485,0.001444016,-0.972999146,0.984743722,2.09E-06,0.000456638,0.985947712,0.981492948,0.000343997,0.000157013,-0.136930639,0.000386997,2.47E-08,4.97E-05,0.000515996,0.000171999,0.000687994,0.000314025,-0.136930639,0.000773994,9.86E-08,9.93E-05,0.001031992,0.000343997,1,1,0.331083
